Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,Price_Movement_AAPL,RSI_Close_AAPL,MACD_Line_Close_AAPL,MACD_Signal_Close_AAPL,MACD_Histogram_Close_AAPL,Bollinger_Upper_Close_AAPL,Bollinger_Lower_Close_AAPL,Bollinger_Mid_Close_AAPL
2/19/2016,21.8459816,22.0097585,21.79138988,21.83688269,141496800,1,45.15919625,-0.29958035,-0.443181458,0.143601108,28.65607362,20.33526723,24.49567042
2/22/2016,22.03705788,22.0416082,21.81868921,21.90740143,137123200,1,45.49825838,-0.258856883,-0.406316543,0.14745966,28.65097718,20.27139259,24.46118488
2/23/2016,21.5389061,21.95062187,21.50706077,21.92787546,127770400,0,44.76853911,-0.2637397,-0.377801174,0.114061474,28.65201828,20.18935911,24.42068869
2/24/2016,21.8596344,21.92332505,21.2272748,21.37740423,145022800,1,45.33931317,-0.238974525,-0.350035844,0.11106132,28.65197536,20.12344655,24.38771095
2/25/2016,22.00976753,22.00976753,21.66629094,21.84826573,110330800,1,45.60540114,-0.204871821,-0.32100304,0.116131219,28.64190617,20.06263658,24.35227138
2/26/2016,22.04388046,22.29636784,21.96881576,22.10984452,115964400,0,45.66617481,-0.173097197,-0.291421871,0.118324674,28.63365095,20.00487563,24.31926329
2/29/2016,21.99383354,22.34413371,21.98473463,22.0325026,140865200,0,45.59060543,-0.150222278,-0.263181953,0.112959674,28.62184332,19.94610072,24.28397202
3/1/2016,22.86731529,22.92190703,22.15989099,22.21220929,201628400,1,47.1346205,-0.060908943,-0.222727351,0.161818408,28.59172186,19.91483793,24.2532799
3/2/2016,22.91736031,22.94920563,22.66487114,22.86276857,132678400,1,47.22139558,0.013752207,-0.175431439,0.189183646,28.56066313,19.88567459,24.22316886
3/3/2016,23.0879612,23.13572918,22.84911952,22.87869142,147822800,1,47.51835975,0.085699877,-0.123205176,0.208905053,28.517664,19.86353195,24.19059798
3/4/2016,23.43143463,23.59976015,23.05838796,23.28585553,184220400,1,48.11274931,0.168492087,-0.064865723,0.233357811,28.44645745,19.8593077,24.15288258
3/7/2016,23.17212677,23.39049547,22.96513041,23.29040917,143315600,0,47.70031005,0.210752114,-0.009742156,0.22049427,28.40279691,19.8407983,24.1217976
3/8/2016,22.98104477,23.14709683,22.83774085,22.92417789,126247600,1,47.39754046,0.22621708,0.037449691,0.188767389,28.36299042,19.8178431,24.09041676
3/9/2016,23.00151825,23.10615311,22.80816945,23.0447359,108806800,0,47.43369168,0.237388746,0.077437502,0.159951243,28.28503766,19.80986027,24.04744896
3/10/2016,23.01289558,23.25628584,22.78087941,23.06748906,134054400,0,47.45398523,0.244343784,0.110818759,0.133525025,28.19284585,19.8100615,24.00145368
3/11/2016,23.26083374,23.26538233,23.0879579,23.25628342,109632800,1,47.89725334,0.266786886,0.142012384,0.124774502,28.10890481,19.81267795,23.96079138
3/14/2016,23.31997108,23.40868502,23.15164559,23.18121748,100304400,1,48.00305086,0.286047716,0.17081945,0.115228265,28.0058395,19.82732259,23.91658105
3/15/2016,23.78855515,23.92503532,23.62250308,23.64752465,160270800,1,48.83550777,0.335258231,0.203707207,0.131551024,27.88764926,19.86054665,23.87409795
3/16/2016,24.10473633,24.18207446,23.79083,23.79538032,153214000,1,49.38839307,0.395215302,0.242008826,0.153206476,27.77689324,19.89621624,23.83655474
3/17/2016,24.06607056,24.21847342,23.87499689,24.00237818,137682800,1,49.32248259,0.434601888,0.280527438,0.15407445,27.6694158,19.93056347,23.79998964
3/18/2016,24.09335709,24.22528865,23.92730678,24.18889302,176820800,0,49.37070019,0.4626843,0.316958811,0.145725489,27.55791888,19.96883258,23.76337573
3/21/2016,24.09109306,24.48688618,23.91594205,24.09564165,142010800,0,49.36675916,0.479232828,0.349413614,0.129819214,27.44944537,20.00649148,23.72796843
3/22/2016,24.27533722,24.40499365,23.93186073,23.94095964,129777600,1,49.69720338,0.501434396,0.37981777,0.121616625,27.38367409,20.02464724,23.70416067
3/23/2016,24.14112091,24.35494088,24.08880437,24.22073591,102814000,0,49.45942325,0.50240772,0.40433576,0.09807196,27.3209547,20.04008664,23.68052067
3/24/2016,24.03649712,24.16842872,23.85907269,23.9910043,104532000,1,49.27358486,0.489098794,0.421288367,0.067810427,27.25924675,20.05415051,23.65669863
3/28/2016,23.92731476,24.15478233,23.89774286,24.11156294,77645600,0,49.07897877,0.464388094,0.429908313,0.034479782,27.22387096,20.05644902,23.64015999
3/29/2016,24.49371147,24.51873305,23.85680149,23.85907665,124760400,1,50.11258244,0.484918331,0.440910316,0.044008015,27.18351163,20.06706689,23.62528926
3/30/2016,24.92134285,25.11696507,24.70297422,24.71434829,182404400,1,50.87390816,0.529590184,0.45864629,0.070943894,27.15759427,20.07520916,23.61640171
3/31/2016,24.7916851,24.99868139,24.76666354,24.95773716,103553600,0,50.63697349,0.548211215,0.476559275,0.07165194,27.09290282,20.10114511,23.59702396
4/1/2016,25.01914787,25.02142303,24.61198087,24.74391243,103496000,1,51.04148059,0.574698099,0.49618704,0.078511059,27.01625978,20.13659624,23.57642801
4/4/2016,25.27619743,25.51958767,25.08284861,25.11696909,149424800,1,51.4956979,0.609406043,0.51883084,0.090575203,26.93989237,20.17486962,23.55738099
4/5/2016,24.97821236,25.18748383,24.88950015,24.90997313,106314800,1,50.94166104,0.605883189,0.53624131,0.069641879,26.87170751,20.20613143,23.53891947
4/6/2016,25.2397995,25.24434982,24.83945612,25.07374916,105616400,1,51.40577724,0.617085817,0.552410211,0.064675606,26.7968009,20.24424693,23.52052392
4/7/2016,24.68933105,25.11696948,24.59379509,25.01005944,127207600,0,50.39130989,0.574918475,0.556911864,0.018006611,26.71413033,20.28216721,23.49814877
4/8/2016,24.71662712,24.96911453,24.60516676,24.77349401,94326800,0,50.4403526,0.53750707,0.553030905,-0.015523835,26.63324525,20.32001454,23.47662989
4/11/2016,24.79851151,25.16018581,24.75529385,24.78713917,117630000,1,50.58853546,0.508602791,0.544145282,-0.035542491,26.546652,20.36292612,23.45478906
4/12/2016,25.121521,25.1351685,24.71662897,24.87130526,108929200,1,51.17092687,0.505928085,0.536501843,-0.030573758,26.48150102,20.39639993,23.43895048
4/13/2016,25.48546791,25.55370714,25.2034086,25.2034086,133029200,1,51.81799111,0.527099757,0.534621426,-0.007521669,26.44267485,20.41696591,23.42982038
4/14/2016,25.49910927,25.56507506,25.32396004,25.38992583,101895600,1,51.84217954,0.538768614,0.535450863,0.00331775,26.41676918,20.43034428,23.42355673
4/15/2016,24.98731422,25.54461086,24.96001922,25.50139146,187756000,0,50.87322556,0.500944112,0.528549513,-0.027605401,26.32086453,20.4830928,23.40197866
4/18/2016,24.44821739,24.78259329,24.32538468,24.76894579,243286000,0,49.88017565,0.422595891,0.507358789,-0.084762898,26.21616215,20.53642989,23.37629602
4/19/2016,24.31855774,24.56649655,24.16387973,24.53919982,129539600,0,49.64448444,0.346052829,0.475097597,-0.129044768,26.10538574,20.59321092,23.34929833
4/20/2016,24.36859703,24.58696566,24.12520683,24.25713842,122444000,1,49.73717193,0.28613131,0.43730434,-0.151173029,26.02942428,20.62941106,23.32941767
4/21/2016,24.10473633,24.32310497,24.00237489,24.32310497,126210000,0,49.25374658,0.214874779,0.392818427,-0.177943649,25.93711928,20.67332604,23.30522266
4/22/2016,24.0387764,24.22075117,23.79766129,23.88637352,134732400,1,49.13302641,0.151336535,0.344522049,-0.193185514,25.87901649,20.69660531,23.2878109
4/25/2016,23.90229034,24.03194678,23.77263391,23.88409252,112126400,1,48.88232717,0.088943451,0.293406329,-0.204462878,25.82459112,20.7166934,23.27064226
4/26/2016,23.73623657,23.95233177,23.63615204,23.63615204,224064800,1,48.57737863,0.025799926,0.239885049,-0.214085123,25.78625681,20.72700511,23.25663096
4/27/2016,22.25087547,22.45332145,21.76409506,21.83688461,458408400,1,45.98257911,-0.142455858,0.163416867,-0.305872725,25.72870423,20.71925389,23.22397906
4/28/2016,21.57074928,22.2645243,21.43881768,22.20310883,328970800,0,44.87273438,-0.326911842,0.065351125,-0.392262968,25.69954904,20.67985625,23.18970265
4/29/2016,21.32280922,21.5457282,21.04302508,21.37967611,274126000,0,44.47699069,-0.487481842,-0.045215468,-0.442266374,25.69432902,20.62584483,23.16008693
5/2/2016,21.30006409,21.40015038,21.01800477,21.3751288,192640400,0,44.44063219,-0.609543627,-0.1580811,-0.451462527,25.67955314,20.57434806,23.1269506
5/3/2016,21.65036392,21.77774521,21.30916256,21.42744493,227325200,1,45.13908581,-0.670285567,-0.260521993,-0.409763573,25.65770226,20.53821347,23.09795787
5/4/2016,21.42516327,21.81413247,21.34099967,21.65490418,164102000,0,44.7731707,-0.728201548,-0.354057904,-0.374143644,25.62721127,20.4987767,23.06299398
5/5/2016,21.33820724,21.52815524,21.2100504,21.51213564,143562000,0,44.6318989,-0.772215386,-0.437689401,-0.334525986,25.60113064,20.45591311,23.02852188
5/6/2016,21.21920013,21.38626145,21.02009787,21.36795458,174799600,0,44.43784767,-0.807392433,-0.511630007,-0.295762426,25.58457565,20.40696255,22.9957691
5/9/2016,21.23522758,21.4595021,21.18945603,21.28328641,131745600,0,44.47072807,-0.8244732,-0.574198646,-0.250274554,25.55056962,20.36616626,22.95836794
5/10/2016,21.37939835,21.41372657,21.07960215,21.35880246,134747200,1,44.76804092,-0.81695906,-0.622750728,-0.194208331,25.5239298,20.32834668,22.92613824
5/11/2016,21.17114639,21.4137295,21.15970307,21.39313361,114876400,0,44.42063211,-0.81837453,-0.661875489,-0.156499041,25.51343582,20.28011031,22.89677306
5/12/2016,20.67453384,21.2329345,20.47543329,21.21920391,305258800,0,43.60463891,-0.849773127,-0.699455016,-0.15031811,25.51164562,20.21168176,22.86166369
5/13/2016,20.71572685,20.97890757,20.59672432,20.59672432,177571200,1,43.69140197,-0.861403091,-0.731844631,-0.12955846,25.52022039,20.14707647,22.83364843
5/16/2016,21.48466873,21.60138398,20.97432871,21.14367905,245039200,1,45.28051919,-0.799358234,-0.745347352,-0.054010882,25.52063632,20.11782299,22.81922966
5/17/2016,21.39542198,21.67233333,21.28557375,21.63800684,187667600,0,45.13103066,-0.748757494,-0.74602938,-0.002728114,25.52435633,20.10464922,22.81450278
5/18/2016,21.64028931,21.78904376,21.48695857,21.54874971,168249600,1,45.62905922,-0.681046615,-0.733032827,0.051986212,25.52603666,20.09639262,22.81121464
5/19/2016,21.55790138,21.65859703,21.41372496,21.65859703,121768400,0,45.48857905,-0.626807822,-0.711787826,0.084980004,25.52846307,20.07766584,22.80306445
5/20/2016,21.79133797,21.83939679,21.63114015,21.65860308,128104000,1,45.96523461,-0.558548211,-0.681139903,0.122591692,25.5272963,20.06053028,22.79391329
5/23/2016,22.06824303,22.24217139,21.89431467,21.94008621,152074400,1,46.52611898,-0.476613944,-0.640234711,0.163620768,25.52726244,20.06133598,22.79429921
5/24/2016,22.40466118,22.44814197,22.16207633,22.2490414,140560800,1,47.19946672,-0.380152156,-0.5882182,0.208066044,25.52663285,20.05950483,22.79306884
5/25/2016,22.79828644,22.82574762,22.45271868,22.58087552,152675200,1,47.97458732,-0.268844157,-0.524343392,0.255499234,25.5302727,20.07416723,22.80221996
5/26/2016,22.97908401,23.05231676,22.57401405,22.8120209,225324800,1,48.32692366,-0.164150686,-0.452304851,0.288154164,25.53564437,20.09347847,22.81456142
5/27/2016,22.9653511,22.99281404,22.71361367,22.75709621,145364800,1,48.30179741,-0.081350727,-0.378114026,0.296763299,25.54071599,20.11213104,22.82642352
5/31/2016,22.85321045,22.97679101,22.61520364,22.79370831,169228800,1,48.09530968,-0.024497583,-0.307390737,0.282893154,25.54360452,20.13293815,22.83827133
6/1/2016,22.53281975,22.7799809,22.50306955,22.66097661,116693200,0,47.50853425,-0.005233579,-0.246959306,0.241725726,25.53967867,20.12769876,22.83368871
6/2/2016,22.36347008,22.39093126,22.11401991,22.33600714,160766400,1,47.20072983,-0.003590433,-0.198285531,0.194695098,25.53907638,20.12532702,22.8322017
6/3/2016,22.409235,22.48933302,22.30167405,22.37948481,114019600,1,47.29404747,0.001388613,-0.158350702,0.159739315,25.53781602,20.1218653,22.82984066
6/6/2016,22.57172012,23.31777972,22.32456076,22.42525467,93170000,1,47.62638682,0.018235526,-0.123033457,0.141268982,25.53047135,20.16112958,22.84580046
6/7/2016,22.66326141,22.85549841,22.64724181,22.71360924,89638000,0,47.81385745,0.038529301,-0.090720905,0.129250206,25.52567534,20.19651098,22.86109316
6/8/2016,22.64266777,22.78455521,22.58316563,22.66097464,83392400,0,47.77495386,0.052347104,-0.062107303,0.114454408,25.52705682,20.20891781,22.86798731
6/9/2016,22.80515671,22.88296574,22.53282162,22.54197593,106405600,1,48.11181232,0.075538551,-0.034578132,0.110116683,25.52872674,20.22922203,22.87897438
6/10/2016,22.61749458,22.73649712,22.53739655,22.54883813,126851600,1,47.75209086,0.077877451,-0.012087016,0.089964467,25.52392886,20.26162751,22.89277818
6/13/2016,22.27649689,22.68385572,22.22157279,22.58544909,152082000,0,47.10493577,0.051620336,0.000654455,0.050965881,25.52230154,20.27388334,22.89809244
6/14/2016,22.30396271,22.53739322,22.14147765,22.2719235,127727600,1,47.16325955,0.032651261,0.007053816,0.025597445,25.52170901,20.28182234,22.90176568
6/15/2016,22.23073006,22.52137369,22.20555614,22.38634982,117780800,0,47.02345872,0.011575435,0.00795814,0.003617296,25.51531933,20.30697253,22.91114593
6/16/2016,22.32455826,22.37032805,21.98585585,22.07281915,125307200,1,47.22613641,0.002415993,0.00684971,-0.004433717,25.51169327,20.32644009,22.91906668
6/17/2016,21.81651115,22.11859641,21.80964586,22.11173111,244032800,0,46.25713553,-0.045315714,-0.003583374,-0.04173234,25.50967883,20.33310719,22.92139301
6/20/2016,21.76387596,22.10028947,21.74785635,21.96984359,137647600,0,46.15791246,-0.086394752,-0.02014565,-0.066249102,25.50596759,20.34394082,22.9249542
6/21/2016,21.94924355,22.04993746,21.66775421,21.72725635,142185600,1,46.56610105,-0.10280747,-0.036678014,-0.066129456,25.49879576,20.36523554,22.93201565
6/22/2016,21.86686134,22.17352292,21.82108979,22.02705743,116876400,0,46.40798215,-0.121066641,-0.053555739,-0.067510902,25.49312189,20.38173578,22.93742883
6/23/2016,21.99272346,22.036206,21.7981992,21.95610798,128960800,1,46.68765854,-0.1239523,-0.067635052,-0.056317248,25.49306642,20.38201915,22.93754279
6/24/2016,21.3748188,21.66317337,21.20317947,21.26268159,301245600,1,45.50861925,-0.174092122,-0.088926466,-0.085165656,25.50033661,20.35376461,22.92705061
6/27/2016,21.06358147,21.29472295,20.94000092,21.28327963,181958400,0,44.93066725,-0.236219552,-0.118385083,-0.117834469,25.5117457,20.32385666,22.91780118
6/28/2016,21.41829872,21.43432007,21.08646339,21.26039173,161779600,1,45.72506959,-0.253906395,-0.145489345,-0.10841705,25.51638045,20.30971785,22.91304915
6/29/2016,21.60367584,21.63800407,21.42745844,21.5052692,146124000,1,46.13570651,-0.25008217,-0.16640791,-0.083674259,25.51961931,20.29684827,22.90823379
6/30/2016,21.87829781,21.91720231,21.58079061,21.61282982,143345600,1,46.73937239,-0.222328877,-0.177592104,-0.044736774,25.51644079,20.30756883,22.91200481
7/1/2016,21.94466782,22.0774027,21.81651096,21.85312646,104106000,1,46.88485236,-0.192756708,-0.180625024,-0.012131684,25.51591913,20.30998013,22.91294963
7/5/2016,21.73869705,21.83252741,21.61740551,21.8302384,110820800,0,46.48637033,-0.183821689,-0.181264357,-0.002557332,25.51770344,20.30217202,22.90993773
7/6/2016,21.86227798,21.89202993,21.59681001,21.6494451,123796400,1,46.76091006,-0.164868175,-0.177985121,0.013116946,25.51864238,20.29719747,22.90791993
7/7/2016,21.95611191,22.08426876,21.88287917,21.90118604,100558400,1,46.96980356,-0.14065439,-0.170518975,0.029864585,25.51882215,20.29617944,22.9075008
7/8/2016,22.12546158,22.1735204,21.98128512,22.08197904,115648400,1,47.3468507,-0.106571201,-0.15772942,0.051158219,25.51571307,20.28280288,22.89925798
7/11/2016,22.19410896,22.34743967,22.13689586,22.14147214,95179600,1,47.49986252,-0.073177216,-0.140818979,0.067641763,25.51184462,20.27059908,22.89122185
7/12/2016,22.29480743,22.35888585,22.22615274,22.23759432,96670000,1,47.72520567,-0.038146983,-0.12028458,0.082137597,25.50565933,20.25915874,22.88240903
7/13/2016,22.16894531,22.35202629,22.16207827,22.29252589,103568800,0,47.46768821,-0.020307203,-0.100289105,0.079981901,25.49323979,20.24352295,22.86838137
7/14/2016,22.6083374,22.6541072,22.27192397,22.28794357,155676000,1,48.44966239,0.028952474,-0.074440789,0.103393263,25.48673697,20.23749713,22.86211705
7/15/2016,22.60604858,22.72505286,22.54197017,22.63808779,120548000,0,48.44489222,0.067033711,-0.046145889,0.1131796,25.48299251,20.23290834,22.85795042
7/18/2016,22.84634972,22.91500443,22.56486032,22.58774523,145975600,1,48.97822095,0.115274843,-0.013861742,0.129136586,25.48109279,20.23135986,22.85622633
7/19/2016,22.85549927,22.88524946,22.73420598,22.78455381,95119600,1,48.99853528,0.152486807,0.019407967,0.133078839,25.47913381,20.22982115,22.85447748
7/20/2016,22.87609291,22.99051915,22.82574509,22.88524722,105104000,0,49.04471188,0.181546536,0.051835681,0.129710855,25.47345049,20.22695467,22.85020258
7/21/2016,22.7548008,23.1140991,22.68614436,22.84634213,130808000,0,48.78165616,0.192569499,0.079982445,0.112587054,25.46534777,20.22249806,22.84392291
7/22/2016,22.57858276,22.72504819,22.49848301,22.71589388,113254800,0,48.40026243,0.18495392,0.10097674,0.083977181,25.44478849,20.21616906,22.83047877
7/25/2016,22.27649689,22.61977557,22.18037928,22.48475346,161531600,0,47.75304433,0.152781544,0.111337701,0.041443843,25.41294018,20.20738982,22.810165
7/26/2016,22.12316704,22.42067594,22.06595392,22.15749526,224959200,0,47.42752098,0.113602724,0.111790705,0.001812019,25.38153855,20.19561583,22.78857719
7/27/2016,23.56036568,23.88075955,23.51459587,23.86245093,369379200,0,50.61825161,0.196260774,0.128684719,0.067576055,25.36608641,20.19922371,22.78265506
7/28/2016,23.87846947,23.90364338,23.53061443,23.53290344,159479200,1,51.2800761,0.284160566,0.159779888,0.124380678,25.35931859,20.20126656,22.78029257
7/29/2016,23.84870911,23.92651983,23.72741761,23.84413283,110934800,1,51.21513845,0.347415581,0.197307027,0.150108554,25.3451201,20.20598443,22.77555226
8/1/2016,24.26980972,24.29269463,23.89449174,23.89449174,152671600,1,52.08336765,0.426607274,0.243167076,0.183440198,25.3497292,20.20423507,22.77698214
8/2/2016,23.91050339,24.27437792,23.80065345,24.26980164,135266400,0,51.29566648,0.455127812,0.285559224,0.169568589,25.34572214,20.20544227,22.77558221
8/3/2016,24.21030807,24.22174965,23.97687753,23.98603184,120810400,1,51.90935651,0.496202365,0.327687852,0.168514513,25.35517973,20.20227342,22.77872658
8/4/2016,24.35986328,24.38977464,24.22410796,24.29313633,109634800,1,52.21309928,0.534658885,0.369082059,0.165576826,25.34988277,20.20459598,22.77723938
8/5/2016,24.73031616,24.76943142,24.43119553,24.45190299,162213600,1,52.95735307,0.588247455,0.412915138,0.175332317,25.3409872,20.20924651,22.77511686
8/8/2016,24.93509293,24.93509293,24.65668157,24.73951315,112148800,1,53.36336574,0.639864595,0.458305029,0.181559566,25.34776073,20.20565982,22.77671028
8/9/2016,25.03633308,25.0662462,24.85226037,24.90288093,105260800,1,53.56373439,0.681089608,0.502861945,0.178227663,25.34862028,20.20518217,22.77690122
8/10/2016,24.84995651,25.05703983,24.79473488,25.01332176,96034000,0,53.138719,0.690759056,0.540441367,0.150317689,25.32697056,20.21735986,22.77216521
8/11/2016,24.83385849,25.06395076,24.81545069,24.96961209,109938000,0,53.10191647,0.689178764,0.570188847,0.118989917,25.32000032,20.22112224,22.77056128
8/12/2016,24.89138031,24.95120479,24.79934306,24.79934306,74641600,1,53.21898734,0.684675389,0.593086155,0.091589234,25.30213885,20.23124107,22.76668996
8/15/2016,25.19050217,25.20430714,24.86837264,24.88217762,103472800,1,53.82511983,0.697206108,0.613910146,0.083295962,25.32670389,20.21781316,22.77225853
8/16/2016,25.1674881,25.3630679,25.12837284,25.22501116,135177600,0,53.77091435,0.697242374,0.630576591,0.066665783,25.34865853,20.20587766,22.77726809
8/17/2016,25.13066864,25.16518282,24.92818639,25.10305695,101424000,1,53.68344921,0.686387841,0.641738841,0.044649,25.36486568,20.19705178,22.78095873
8/18/2016,25.09846115,25.21810834,25.08465442,25.13297534,87938800,0,53.60631704,0.667492235,0.64688952,0.020602715,25.36368545,20.19771956,22.78070251
8/19/2016,25.16288567,25.23881652,24.93279344,25.02713034,101472400,1,53.74076073,0.650220513,0.647555718,0.002664795,25.34593472,20.2083018,22.77711826
8/22/2016,24.96730804,25.10306162,24.81544633,25.04783997,103280800,0,53.26689051,0.613676984,0.640779972,-0.027102988,25.31729968,20.22511903,22.77120936
8/23/2016,25.04553604,25.15367966,24.97190661,24.98571158,85030800,1,53.43297522,0.584292954,0.629482568,-0.045189614,25.32022709,20.22348544,22.77185627
8/24/2016,24.85685921,25.02252587,24.77632729,24.9811092,94700400,0,52.97380364,0.539561525,0.611498359,-0.071936834,25.33811974,20.21467372,22.77639673
8/25/2016,24.75102043,24.82234846,24.54623849,24.70960376,100344800,1,52.716827,0.489923705,0.587183429,-0.097259723,25.35606633,20.20633741,22.78120187
8/26/2016,24.60606384,24.83845573,24.46110461,24.71420747,111065200,0,52.36500799,0.433887011,0.556524145,-0.122637134,25.36568322,20.20199756,22.78384039
8/29/2016,24.57845497,24.7211128,24.45650636,24.53243722,99881200,1,52.2977852,0.38283662,0.52178664,-0.13895002,25.38359734,20.19461053,22.78910393
8/30/2016,24.38978004,24.50482618,24.27473391,24.34376229,99455600,1,51.83790905,0.323426072,0.482114526,-0.158688454,25.39604087,20.18996707,22.79300397
8/31/2016,24.4127903,24.52093395,24.30694806,24.31155089,118649600,1,51.89008279,0.275029156,0.440697452,-0.165668296,25.41355516,20.18379723,22.79867619
9/1/2016,24.55774307,24.57384946,24.30234057,24.42198775,106806000,1,52.21980795,0.245540293,0.40166602,-0.156125728,25.44137887,20.17422921,22.80780404
9/2/2016,24.78783607,24.8499602,24.57845131,24.78093183,107210000,1,52.73973573,0.2379933,0.368931476,-0.130938176,25.49926086,20.17272414,22.8359925
9/6/2016,24.78093338,24.91899013,24.73721705,24.82695288,107521600,0,52.72233139,0.228817597,0.340908701,-0.112091103,25.5521248,20.19119761,22.87166121
9/7/2016,24.93279648,25.02483373,24.63597726,24.81084787,169457200,1,53.06690722,0.231135484,0.318954057,-0.087818574,25.60633007,20.21721428,22.91177218
9/8/2016,24.27933121,24.68199261,24.21490566,24.67739154,212008000,0,51.43567439,0.178189185,0.290801083,-0.112611898,25.63261226,20.25713803,22.94487514
9/9/2016,23.72940636,24.32534603,23.72940636,24.07684605,186228000,0,50.12445556,0.090807747,0.250802416,-0.159994668,25.64653365,20.28941758,22.96797562
9/12/2016,24.26092339,24.32534892,23.59135421,23.6189659,181171200,1,51.33694087,0.06371188,0.213384308,-0.149672429,25.6714142,20.32755393,22.99948406
9/13/2016,24.83845711,25.03173551,24.67509182,24.73721771,248704800,1,52.60299538,0.087827928,0.188273032,-0.100445104,25.71434359,20.36240786,23.03837573
9/14/2016,25.71740913,26.00732585,24.98801715,25.01793026,443554800,1,54.42770686,0.175837211,0.185785868,-0.009948657,25.79440739,20.38230426,23.08835583
9/15/2016,26.59175682,26.62857242,26.1131646,26.19829935,359934400,1,56.12678843,0.312535044,0.211135703,0.101399341,25.92301661,20.37272903,23.14787282
9/16/2016,26.4421978,26.72060918,26.23971728,26.4882173,319547600,0,55.76714453,0.404142199,0.249737002,0.154405196,26.03822247,20.37002982,23.20412615
9/19/2016,26.13388062,26.73212017,26.05794974,26.50432931,188092000,0,55.03202889,0.446713474,0.289132297,0.157581177,26.1259273,20.39260797,23.25926764
9/20/2016,26.13157845,26.25812989,25.88768121,26.01193124,138057200,1,55.0265519,0.474792636,0.326264364,0.148528271,26.19614544,20.4436575,23.31990147
9/21/2016,26.1269722,26.22821158,25.87156969,26.19599881,144012800,0,55.0154736,0.491013787,0.359214249,0.131799538,26.26223318,20.49781965,23.38002641
9/22/2016,26.37317276,26.44680221,26.23051494,26.31104687,124296000,1,55.49971089,0.517766999,0.390924799,0.1268422,26.35561471,20.51307154,23.43434313
9/23/2016,25.93369484,26.4122871,25.66678877,26.32715234,209924800,0,54.4418502,0.497768946,0.412293628,0.085475317,26.42016037,20.54937639,23.48476838
9/26/2016,25.97280693,26.09015444,25.66678564,25.68749309,119477600,1,54.51986661,0.479548428,0.425744588,0.05380384,26.48776417,20.57805076,23.53290746
9/27/2016,26.02113152,26.04184073,25.84856233,26.00042406,98429600,1,54.61696745,0.463663107,0.433328292,0.030334815,26.55287696,20.61212086,23.58249891
9/28/2016,26.21901131,26.37777552,26.09936411,26.15918859,118564400,1,55.01466966,0.461718714,0.439006376,0.022712338,26.62832965,20.63506091,23.63169528
9/29/2016,25.8117466,26.18449664,25.72431218,26.03723776,143548000,0,54.0292499,0.422445226,0.435694146,-0.013248921,26.68584443,20.6607351,23.67328977
9/30/2016,26.01193047,26.08555992,25.72431514,25.87617512,145516400,1,54.4349262,0.402830291,0.429121375,-0.026291084,26.75320727,20.6735338,23.71337054
10/3/2016,25.88998032,26.01193069,25.83475867,25.93369841,86807200,0,54.14060139,0.373143589,0.417925818,-0.044782229,26.81516977,20.68027561,23.74772269
10/4/2016,26.00041962,26.30183985,25.91528487,26.01422459,118947200,0,54.36655863,0.354442402,0.405229135,-0.050786733,26.88032606,20.68226011,23.78129308
10/5/2016,26.01193047,26.15228688,25.92909711,26.0924624,85812400,0,54.39024464,0.336669489,0.391517206,-0.054847717,26.9441976,20.68609034,23.81514397
10/6/2016,26.20519829,26.30873907,26.03032774,26.16148021,115117200,1,54.78868243,0.334325528,0.38007887,-0.045753342,27.01437903,20.69039752,23.85238828
10/7/2016,26.24432182,26.35936795,26.11777214,26.30184489,97433600,0,54.86938828,0.331800081,0.370423112,-0.038623032,27.08240056,20.70485382,23.89362719
10/10/2016,26.70220757,26.86327145,26.39618444,26.46521106,144944000,1,55.80311769,0.362566754,0.368851841,-0.006285087,27.16759133,20.71607944,23.94183538
10/11/2016,26.75972557,27.30964583,26.73671494,27.08185327,256164000,0,55.91896895,0.387128213,0.372507115,0.014621098,27.25279156,20.72755677,23.99017417
10/12/2016,26.99901772,27.14627834,26.86326416,27.00131913,150347200,0,56.39978055,0.421048636,0.382215419,0.038833217,27.34813226,20.73060046,24.03936636
10/13/2016,26.91618919,27.02203141,26.6262725,26.87247111,140769600,1,56.18526952,0.436218788,0.393016093,0.043202695,27.43664558,20.73659665,24.08662111
10/14/2016,27.06575203,27.19000206,26.9507059,27.12327509,142608800,0,56.48746148,0.455064019,0.405425678,0.049638341,27.52911151,20.74242148,24.1357665
10/17/2016,27.0473423,27.1140675,26.8701703,26.99672173,94499600,1,56.43900874,0.463174304,0.416975403,0.0461989,27.61859414,20.74720964,24.18290189
10/18/2016,27.02893639,27.19920416,27.02433356,27.19230167,98214000,0,56.39010617,0.462781898,0.426136702,0.036645195,27.70257433,20.76126149,24.23191791
10/19/2016,26.9484024,27.09566129,26.18449628,26.97831376,80138400,0,56.17474484,0.450776226,0.431064607,0.019711619,27.77563334,20.7920226,24.28382797
10/20/2016,26.93459702,27.00822646,26.76663066,26.88857927,96503200,1,56.1375793,0.435131737,0.431878033,0.003253704,27.84529253,20.8252664,24.33527946
10/21/2016,26.82875061,26.90008039,26.75512118,26.87706976,92770800,0,55.85108831,0.409472305,0.427396887,-0.017924582,27.90620239,20.86653478,24.38636858
